Date,Open,High,Low,Close,Volume,OpenInterest
2020-01-02,71.41,72.46,71.16,72.4,135480400,0
2020-01-03,71.63,72.46,71.47,71.7,146322800,0
2020-01-06,70.82,72.31,70.57,72.27,118387200,0
2020-01-07,72.28,72.53,71.71,71.93,108872000,0
2020-01-08,71.63,73.39,71.63,73.09,132079200,0
2020-01-09,74.06,74.83,73.81,74.64,170108400,0
2020-01-10,74.87,75.37,74.3,74.81,140644800,0
2020-01-13,75.12,76.43,75.0,76.4,121532000,0
2020-01-14,76.34,76.55,75.25,75.37,161954400,0
2020-01-15,75.17,76.05,74.62,75.05,121923600,0
2020-01-16,75.59,76.1,75.23,75.99,108829200,0
2020-01-17,76.24,76.83,75.93,76.83,137816400,0
2020-01-21,76.46,76.9,76.17,76.31,110843200,0
2020-01-22,76.79,77.13,76.49,76.58,101832400,0
2020-01-23,76.64,77.03,76.09,76.95,104472000,0
2020-01-24,77.2,77.94,76.54,76.73,146537600,0
2020-01-27,74.74,75.15,73.49,74.47,161940000,0
2020-01-28,75.35,76.75,75.25,76.58,162234000,0
2020-01-29,78.21,79.03,77.47,78.18,216229200,0
2020-01-30,77.27,78.12,76.84,78.07,126743200,0
2020-01-31,77.36,77.78,74.31,74.61,199588400,0
2020-02-03,73.35,75.57,72.85,74.4,173788400,0
2020-02-04,76.01,77.05,75.6,76.86,136616400,0
2020-02-05,77.99,78.28,76.88,77.49,118826800,0
2020-02-06,77.76,78.4,77.2,78.39,105425600,0
2020-02-07,77.89,78.14,76.84,77.33,117684000,0
2020-02-10,75.91,77.69,75.83,77.69,109348800,0
2020-02-11,78.19,78.26,77.01,77.23,94323200,0
2020-02-12,77.68,79.06,77.68,79.06,113730400,0
2020-02-13,78.33,78.82,78.13,78.5,94747600,0
2020-02-14,78.47,78.77,78.01,78.52,80113600,0
2020-02-18,76.2,77.26,76.02,77.08,152531200,0
2020-02-19,77.32,78.42,77.32,78.19,93984000,0
2020-02-20,77.96,78.44,76.89,77.39,100566000,0
2020-02-21,76.99,77.43,75.02,75.64,129554000,0
2020-02-24,71.83,73.5,69.89,72.05,222195200,0
2020-02-25,72.72,73.1,69.14,69.61,230673600,0
2020-02-26,69.23,71.98,69.23,70.71,198054800,0
2020-02-27,67.92,69.11,65.95,66.09,320605600,0
2020-02-28,62.16,67.27,61.95,66.05,426510000,0
2020-03-02,68.21,72.84,67.1,72.2,341397200,0
2020-03-03,73.37,73.45,69.06,69.91,319475600,0
2020-03-04,71.63,73.31,70.83,73.15,219178400,0
2020-03-05,71.41,72.38,70.41,70.78,187572800,0
2020-03-06,68.14,70.27,67.95,69.84,226176800,0
2020-03-09,63.73,67.19,63.55,64.31,286744800,0
2020-03-10,66.96,69.21,65.09,68.95,285290000,0
2020-03-11,67.02,67.95,65.69,66.55,255598800,0
2020-03-12,61.84,65.24,59.92,59.98,418474000,0
2020-03-13,64.0,67.64,61.12,67.16,370732000,0
2020-03-16,58.46,62.6,57.99,58.52,322423600,0
2020-03-17,59.8,62.25,57.6,61.1,324056000,0
2020-03-18,57.93,60.41,57.29,59.6,300233600,0
2020-03-19,59.78,61.09,58.62,59.15,271857200,0
2020-03-20,59.73,60.85,55.09,55.39,401693200,0
2020-03-23,55.11,55.21,51.37,54.21,336752800,0
2020-03-24,57.11,59.85,56.61,59.65,287531200,0
2020-03-25,60.59,62.4,59.03,59.32,303602000,0
2020-03-26,59.57,62.5,59.53,62.45,252087200,0
2020-03-27,61.07,61.82,59.69,59.86,204216800,0
2020-03-30,60.59,61.74,60.26,61.57,167976400,0
2020-03-31,61.76,63.42,60.89,61.44,197002000,0
2020-04-01,59.56,60.1,57.78,58.21,176218400,0
2020-04-02,58.07,59.23,57.24,59.18,165934000,0
2020-04-03,58.67,59.37,57.74,58.33,129880000,0
2020-04-06,60.62,63.57,60.26,63.42,201820400,0
2020-04-07,65.43,65.65,62.58,62.69,202887200,0
2020-04-08,63.48,64.6,63.12,64.29,168895200,0
2020-04-09,64.92,65.26,63.96,64.75,161834800,0
2020-04-13,64.83,66.13,64.23,66.02,131022800,0
2020-04-14,67.66,69.65,67.18,69.36,194994800,0
2020-04-15,68.24,69.18,67.81,68.73,131154400,0
2020-04-16,69.44,69.64,68.22,69.27,157125200,0
2020-04-17,68.79,69.33,66.9,68.33,215250000,0
2020-04-20,67.16,68.06,66.89,66.91,130015200,0
2020-04-21,66.76,66.99,64.13,64.85,180991600,0
2020-04-22,66.11,67.15,65.77,66.71,116862400,0
2020-04-23,66.66,68.08,66.42,66.45,124814400,0
2020-04-24,66.98,68.38,66.93,68.37,126161200,0
2020-04-27,68.09,68.75,67.64,68.42,117087600,0
2020-04-28,68.88,69.06,67.22,67.31,112004800,0
2020-04-29,68.8,69.99,68.6,69.52,137280800,0
2020-04-30,70.06,71.17,69.67,70.99,183064000,0
2020-05-01,69.17,72.25,69.07,69.85,240616800,0
2020-05-04,69.87,70.96,69.18,70.84,133568000,0
2020-05-05,71.29,72.73,71.15,71.9,147751200,0
2020-05-06,72.6,73.27,72.21,72.64,142333600,0
2020-05-07,73.27,73.74,72.96,73.39,115215200,0
2020-05-08,74.05,75.19,73.72,75.14,133838400,0
2020-05-11,74.65,76.81,74.44,76.32,145946400,0
2020-05-12,77.0,77.45,75.33,75.45,162301200,0
2020-05-13,75.63,76.55,73.46,74.54,200622400,0
2020-05-14,73.78,75.06,73.05,75.0,158929200,0
2020-05-15,72.77,74.6,72.73,74.55,166348400,0
2020-05-18,75.87,76.68,75.18,76.31,135178400,0
2020-05-19,76.33,77.17,75.84,75.87,101729600,0
2020-05-20,76.73,77.41,76.69,77.34,111504800,0
2020-05-21,77.2,77.75,76.53,76.77,102688800,0
2020-05-22,76.5,77.34,76.4,77.26,81803200,0
2020-05-26,78.38,78.56,76.68,76.74,125522000,0
2020-05-27,76.59,77.22,75.86,77.07,112945200,0
2020-05-28,76.75,78.36,76.47,77.11,133560800,0
2020-05-29,77.35,77.81,76.67,77.03,153532400,0
2020-06-01,76.98,78.1,76.85,77.98,80791200,0
2020-06-02,77.71,78.36,77.27,78.34,87642800,0
2020-06-03,78.66,79.03,78.09,78.77,104491200,0
2020-06-04,78.59,78.89,77.72,78.09,87560400,0
2020-06-05,78.34,80.38,78.31,80.32,137250400,0
2020-06-08,80.01,80.82,79.3,80.79,95654400,0
2020-06-09,80.47,83.73,80.44,83.34,147712400,0
2020-06-10,84.29,85.95,83.85,85.49,166651600,0
2020-06-11,84.63,85.05,81.28,81.38,201662400,0
2020-06-12,83.52,84.27,80.97,82.08,200146000,0
2020-06-15,80.74,83.75,80.58,83.1,138808800,0
2020-06-16,85.15,85.57,83.52,85.3,165428800,0
2020-06-17,86.05,86.11,85.06,85.18,114406400,0
2020-06-18,85.14,85.63,84.61,85.22,96820400,0
2020-06-19,85.92,86.39,83.62,84.73,264476000,0
2020-06-22,85.12,87.09,85.08,86.95,135445200,0
2020-06-23,88.19,90.22,87.77,88.8,212155600,0
2020-06-24,88.43,89.35,86.86,87.24,192623200,0
2020-06-25,87.39,88.43,86.63,88.39,137522400,0
2020-06-26,88.29,88.51,85.53,85.68,205256800,0
2020-06-29,85.59,87.75,85.11,87.65,130646000,0
2020-06-30,87.24,88.67,87.22,88.38,140223200,0
2020-07-01,88.46,89.0,88.17,88.22,110737200,0
2020-07-02,89.12,89.76,88.1,88.22,114041600,0
2020-07-06,89.64,91.04,89.61,90.58,118655600,0
2020-07-07,90.95,91.73,90.18,90.3,112424400,0
2020-07-08,91.27,92.43,91.18,92.4,117092000,0
2020-07-09,93.29,93.34,91.75,92.8,125642800,0
2020-07-10,92.39,93.02,91.78,92.96,90257200,0
2020-07-13,94.26,96.87,92.32,92.53,191649200,0
2020-07-14,91.91,94.25,90.98,94.06,170989200,0
2020-07-15,95.93,96.18,93.51,94.71,153198000,0
2020-07-16,93.58,94.4,92.94,93.54,110577600,0
2020-07-17,93.99,94.15,92.88,93.35,92186800,0
2020-07-20,93.44,95.46,93.1,95.32,90318000,0
2020-07-21,96.11,96.19,93.76,94.0,103433200,0
2020-07-22,93.71,94.95,93.62,94.27,89001600,0
2020-07-23,94.0,94.08,89.17,89.98,197004400,0
2020-07-24,88.18,90.1,86.39,89.76,185438800,0
2020-07-27,90.82,91.97,90.59,91.88,121214000,0
2020-07-28,91.45,91.63,90.37,90.37,103625600,0
2020-07-29,90.85,92.29,90.82,92.11,90329200,0
2020-07-30,91.28,93.32,90.87,93.22,158130000,0
2020-07-31,99.71,103.13,97.71,102.98,374336800,0
2020-08-03,104.86,108.19,104.56,105.57,308151200,0
2020-08-04,105.76,107.37,105.04,106.28,173071600,0
2020-08-05,106.0,106.98,105.53,106.66,121776800,0
2020-08-06,107.0,110.88,106.41,110.39,202428800,0
2020-08-07,109.91,110.36,107.08,107.88,198045600,0
2020-08-10,109.32,110.46,106.8,109.44,212403600,0
2020-08-11,108.71,109.21,105.93,106.19,187902400,0
2020-08-12,107.28,109.97,107.08,109.72,165598000,0
2020-08-13,111.1,112.66,110.61,111.66,210082000,0
2020-08-14,111.48,111.65,109.75,111.56,165565200,0
2020-08-17,112.68,112.71,110.64,111.27,119561600,0
2020-08-18,111.02,112.62,110.69,112.2,105633600,0
2020-08-19,112.6,113.75,112.24,112.34,145538000,0
2020-08-20,112.38,114.94,112.36,114.83,126907200,0
2020-08-21,115.79,121.23,115.78,120.75,338054800,0
2020-08-24,124.95,125.03,120.33,122.19,345937600,0
2020-08-25,121.06,121.53,119.47,121.19,211495600,0
2020-08-26,122.5,123.29,121.44,122.84,163022400,0
2020-08-27,123.44,123.77,120.22,121.37,155552400,0
2020-08-28,122.34,122.76,120.95,121.17,187630000,0
2020-08-31,123.86,127.18,122.33,125.28,225702700,0
2020-09-01,128.89,130.87,126.73,130.27,151948100,0
2020-09-02,133.58,133.96,123.3,127.57,200119000,0
2020-09-03,123.21,125.09,116.99,117.36,257599600,0
2020-09-04,116.57,120.1,107.66,117.44,332607200,0
2020-09-08,110.63,115.52,109.4,109.53,231366600,0
2020-09-09,113.84,115.67,111.9,113.9,176940500,0
2020-09-10,116.85,116.99,109.22,110.18,182274400,0
2020-09-11,111.23,111.87,106.8,108.74,180860300,0
2020-09-14,111.38,112.55,109.51,112.0,140150100,0
2020-09-15,114.88,115.37,110.3,112.17,184642000,0
2020-09-16,111.87,112.62,108.78,108.86,154679000,0
2020-09-17,106.52,108.93,105.54,107.13,178011000,0
2020-09-18,107.18,107.65,103.0,103.73,287104900,0
2020-09-21,101.49,106.98,100.1,106.87,195713800,0
2020-09-22,109.4,109.57,105.98,108.55,183055400,0
2020-09-23,108.37,108.84,103.66,104.0,150718700,0
2020-09-24,102.11,107.04,101.94,105.07,167743300,0
2020-09-25,105.27,109.16,104.53,109.01,149981400,0
2020-09-28,111.66,111.96,109.49,111.61,137672400,0
2020-09-29,111.21,111.95,110.26,110.77,99382200,0
2020-09-30,110.48,113.84,110.31,112.44,142675200,0
2020-10-01,114.21,114.29,112.46,113.39,116120400,0
2020-10-02,109.6,112.01,108.95,109.73,144712000,0
2020-10-05,110.59,113.25,110.24,113.11,106243800,0
2020-10-06,112.33,112.74,108.98,109.86,161498200,0
2020-10-07,111.28,112.18,110.81,111.73,96849000,0
2020-10-08,112.86,113.01,111.25,111.62,83477200,0
2020-10-09,111.92,113.59,111.57,113.56,100506900,0
2020-10-12,116.56,121.53,115.81,120.78,240226800,0
2020-10-13,121.62,121.74,116.16,117.57,262330500,0
2020-10-14,117.47,119.45,116.14,117.66,150712000,0
2020-10-15,115.26,117.67,114.71,117.19,112559200,0
2020-10-16,117.75,118.01,115.35,115.55,115393800,0
2020-10-19,116.47,116.91,112.29,112.6,120639300,0
2020-10-20,112.81,115.51,112.26,114.09,124423700,0
2020-10-21,113.27,115.25,113.06,113.47,89946000,0
2020-10-22,114.03,114.6,111.25,112.38,101988000,0
2020-10-23,113.0,113.15,110.95,111.69,82572600,0
2020-10-26,110.69,113.15,109.59,111.7,111850700,0
2020-10-27,112.13,113.86,111.2,113.2,92276800,0
2020-10-28,111.7,112.07,107.86,107.96,143937800,0
2020-10-29,109.1,113.52,108.93,111.96,146129200,0
2020-10-30,107.82,108.73,104.58,105.69,190272600,0
2020-11-02,105.93,107.46,104.19,105.6,122866900,0
2020-11-03,106.47,108.24,105.56,107.22,107624400,0
2020-11-04,110.81,112.22,109.08,111.6,138235500,0
2020-11-05,114.51,116.14,113.47,115.56,126387100,0
2020-11-06,115.07,115.93,112.94,115.43,114457900,0
2020-11-09,117.19,118.64,112.86,113.13,154515300,0
2020-11-10,112.38,114.36,111.0,112.79,138023400,0
2020-11-11,113.97,116.35,113.24,116.21,112295000,0
2020-11-12,116.34,117.22,115.31,115.94,103162300,0
2020-11-13,116.16,116.38,114.63,115.99,81581900,0
2020-11-16,115.65,117.67,114.91,117.0,91183000,0
2020-11-17,116.27,117.36,115.69,116.11,74271000,0
2020-11-18,115.35,116.53,114.76,114.79,76322100,0
2020-11-19,114.36,115.79,113.6,115.38,74113000,0
2020-11-20,115.38,115.51,114.07,114.12,73604300,0
2020-11-23,113.96,114.39,110.63,110.72,127959300,0
2020-11-24,110.78,112.67,109.5,112.01,113874200,0
2020-11-25,112.38,113.54,112.01,112.84,76499200,0
2020-11-27,113.37,114.26,113.03,113.39,46691300,0
2020-11-30,113.76,117.65,113.6,115.78,169410200,0
2020-12-01,117.69,120.08,116.71,119.35,127728200,0
2020-12-02,118.67,119.98,117.57,119.7,89004200,0
2020-12-03,120.13,120.38,118.85,119.56,78967600,0
2020-12-04,119.23,119.49,118.18,118.89,78260400,0
2020-12-07,118.95,121.15,118.89,120.35,86712000,0
2020-12-08,120.96,121.55,119.71,120.96,82225500,0
2020-12-09,121.11,122.49,117.68,118.44,115089200,0
2020-12-10,117.19,120.47,116.85,119.86,81312200,0
2020-12-11,119.07,119.39,117.24,119.05,86939800,0
2020-12-14,119.23,119.96,118.2,118.44,79184500,0
2020-12-15,120.93,124.39,120.72,124.37,157243700,0
2020-12-16,123.91,124.85,123.08,124.3,98208600,0
2020-12-17,125.36,126.02,124.52,125.17,94359800,0
2020-12-18,125.42,125.56,122.66,123.18,192541500,0
2020-12-21,121.59,124.79,120.06,124.71,121251600,0
2020-12-22,128.0,130.72,126.09,128.26,168904800,0
2020-12-23,128.53,128.79,127.19,127.36,88223700,0
2020-12-24,127.71,129.8,127.5,128.35,54930100,0
2020-12-28,130.31,133.57,129.84,132.94,124486200,0
2020-12-29,134.26,134.98,130.65,131.17,121047300,0
2020-12-30,131.86,132.26,129.74,130.05,96452100,0
2020-12-31,130.4,131.04,128.1,129.05,99116600,0
2021-01-04,129.85,129.94,123.28,125.86,143301900,0
2021-01-05,125.35,128.12,124.9,127.41,97664900,0
2021-01-06,124.21,127.45,122.91,123.12,155088000,0
2021-01-07,124.84,128.02,124.35,127.33,109578200,0
2021-01-08,128.79,128.99,126.65,128.42,105158200,0
2021-01-11,125.64,126.6,124.97,125.44,100384500,0
2021-01-12,124.97,126.13,123.38,125.26,91951100,0
2021-01-13,125.22,127.84,124.96,127.3,88636800,0
2021-01-14,127.21,127.4,125.22,125.37,90221800,0
2021-01-15,125.24,126.64,123.51,123.65,111598500,0
2021-01-19,124.27,125.18,123.45,124.32,90757300,0
2021-01-20,125.13,128.85,125.02,128.4,104319500,0
2021-01-21,130.13,135.83,129.92,133.11,120150900,0
2021-01-22,132.54,136.01,131.31,135.25,114459400,0
2021-01-25,139.14,141.11,132.79,139.0,157611700,0
2021-01-26,139.66,140.34,137.49,139.23,98390600,0
2021-01-27,139.49,140.34,136.55,138.16,140843800,0
2021-01-28,135.69,138.09,132.95,133.33,142621100,0
2021-01-29,132.1,132.99,126.63,128.34,177523800,0
2021-02-01,130.08,131.66,127.33,130.46,106239800,0
2021-02-02,132.0,132.57,130.91,131.28,83305400,0
2021-02-03,132.03,132.04,129.94,130.26,89880900,0
2021-02-04,132.56,133.63,130.89,133.62,84183100,0
2021-02-05,133.78,133.85,132.33,133.2,75693800,0
2021-02-08,132.49,133.4,131.41,133.35,71297200,0
2021-02-09,133.07,134.29,132.32,132.47,76774200,0
2021-02-10,132.93,133.43,130.9,131.87,73046600,0
2021-02-11,132.37,132.84,130.29,131.62,64280000,0
2021-02-12,130.86,132.01,130.21,131.85,60145100,0
2021-02-16,131.97,132.47,129.34,129.73,80576300,0
2021-02-17,127.84,128.78,126.1,127.44,97918500,0
2021-02-18,125.84,126.62,124.1,126.34,96856700,0
2021-02-19,126.85,127.31,125.45,126.49,87668800,0
2021-02-22,124.68,126.35,122.33,122.72,103916400,0
2021-02-23,120.54,123.41,115.31,122.59,158273000,0
2021-02-24,121.69,122.29,119.05,122.09,111039900,0
2021-02-25,121.44,123.17,117.41,117.84,148199500,0
2021-02-26,119.4,121.6,118.05,118.11,164560400,0
2021-03-01,120.53,124.6,119.6,124.47,116307900,0
2021-03-02,125.07,125.37,121.76,121.87,102260900,0
2021-03-03,121.56,122.44,118.67,118.89,112966300,0
2021-03-04,118.58,120.39,115.54,117.01,178155000,0
2021-03-05,117.83,118.77,114.51,118.26,153766600,0
2021-03-08,117.79,117.85,113.19,113.33,154376600,0
2021-03-09,115.93,118.89,115.7,117.94,129525800,0
2021-03-10,118.53,118.99,116.34,116.86,111943300,0
2021-03-11,119.35,120.01,118.11,118.79,103026500,0
2021-03-12,117.27,118.02,116.06,117.88,88105100,0
2021-03-15,118.25,120.78,117.29,120.77,92403800,0
2021-03-16,122.43,123.91,121.48,122.3,115227900,0
2021-03-17,120.82,122.59,119.16,121.52,111932600,0
2021-03-18,119.68,119.98,117.19,117.4,121229700,0
2021-03-19,116.78,118.27,116.57,116.87,185549500,0
2021-03-22,117.2,120.65,117.13,120.18,111912300,0
2021-03-23,120.12,121.01,118.96,119.35,95467100,0
2021-03-24,119.63,119.7,116.95,116.97,88530500,0
2021-03-25,116.43,118.5,115.91,117.45,98844700,0
2021-03-26,117.22,118.32,115.83,118.06,94071200,0
2021-03-29,118.49,119.39,117.59,118.23,80819200,0
2021-03-30,116.99,117.27,115.77,116.78,85671900,0
2021-03-31,118.49,120.31,118.0,118.97,118323800,0
2021-04-01,120.44,120.95,119.3,119.8,75089100,0
2021-04-05,120.65,122.88,119.87,122.63,88651200,0
2021-04-06,123.21,123.82,122.38,122.93,80171300,0
2021-04-07,122.56,124.59,121.89,124.57,83466700,0
2021-04-08,125.6,127.0,125.18,126.97,88844600,0
2021-04-09,126.42,129.58,126.1,129.54,106686700,0
2021-04-12,129.07,129.4,127.23,127.83,91420000,0
2021-04-13,129.0,131.16,128.5,130.93,91266500,0
2021-04-14,131.43,131.49,128.24,128.6,87222800,0
2021-04-15,130.34,131.49,130.16,131.0,89347100,0
2021-04-16,130.81,131.17,129.81,130.67,84922400,0
2021-04-19,130.04,131.95,129.87,131.33,94264200,0
2021-04-20,131.51,132.01,128.38,129.65,94812300,0
2021-04-21,128.92,130.27,127.89,130.03,68847100,0
2021-04-22,129.58,130.66,127.99,128.51,84566500,0
2021-04-23,128.72,131.61,128.72,130.83,78657500,0
2021-04-26,131.32,131.55,130.09,131.22,66905100,0
2021-04-27,131.5,131.89,130.62,130.9,66015800,0
2021-04-28,130.82,131.51,129.62,130.11,107760100,0
2021-04-29,132.92,133.51,129.01,130.01,151101000,0
2021-04-30,128.35,130.09,127.66,128.04,109839500,0
2021-05-03,128.61,130.58,128.4,129.09,75135100,0
2021-05-04,127.78,128.07,123.41,124.53,137564700,0
2021-05-05,125.84,127.06,124.64,124.77,84000900,0
2021-05-06,124.56,126.38,123.82,126.37,78128300,0
2021-05-07,127.66,128.06,126.33,127.04,78973300,0
2021-05-10,126.26,126.39,123.72,123.76,88071200,0
2021-05-11,120.49,123.2,119.78,122.84,126142800,0
2021-05-12,120.4,121.61,119.27,119.78,112172300,0
2021-05-13,121.55,123.08,121.23,121.93,105861300,0
2021-05-14,123.18,124.78,122.79,124.35,81918000,0
2021-05-17,123.73,123.84,122.12,123.2,74244600,0
2021-05-18,123.48,123.9,121.74,121.81,63342900,0
2021-05-19,120.16,121.88,119.87,121.65,92612000,0
2021-05-20,122.18,124.61,122.05,124.21,76857100,0
2021-05-21,124.71,124.88,122.16,122.38,79295400,0
2021-05-24,122.94,124.82,122.87,124.01,63092900,0
2021-05-25,124.71,125.2,123.24,123.81,72009500,0
2021-05-26,123.87,124.29,123.34,123.76,56575900,0
2021-05-27,123.36,124.53,122.03,122.23,94625600,0
2021-05-28,122.51,122.74,121.52,121.58,71311100,0
2021-06-01,122.03,122.3,120.92,121.25,67637100,0
2021-06-02,121.25,122.19,121.03,122.01,59278900,0
2021-06-03,121.64,121.81,120.13,120.53,76229200,0
2021-06-04,121.05,123.09,120.83,122.82,75169300,0
2021-06-07,123.1,123.24,121.79,122.83,71057600,0
2021-06-08,123.52,125.33,123.14,123.65,74403800,0
2021-06-09,124.11,124.64,123.44,124.03,56877900,0
2021-06-10,123.93,125.07,122.87,123.04,71186400,0
2021-06-11,123.45,124.34,123.03,124.25,53522400,0
2021-06-14,124.71,127.36,123.98,127.3,96906500,0
2021-06-15,126.78,127.42,126.24,126.48,62746300,0
2021-06-16,127.2,127.7,125.33,126.98,91815000,0
2021-06-17,126.64,129.32,126.49,128.58,96721700,0
2021-06-18,127.53,128.31,127.07,127.28,108953300,0
2021-06-21,127.13,129.19,126.06,129.08,79663300,0
2021-06-22,128.91,130.82,128.42,130.72,74783600,0
2021-06-23,130.51,131.05,129.99,130.44,60214200,0
2021-06-24,131.18,131.36,129.69,130.16,68711000,0
2021-06-25,130.21,130.63,129.58,129.87,70783700,0
2021-06-28,130.16,131.96,130.1,131.5,62111300,0
2021-06-29,131.52,133.17,131.08,133.01,64556100,0
2021-06-30,132.85,134.06,132.56,133.63,63261400,0
2021-07-01,133.27,133.99,132.45,133.93,52485800,0
2021-07-02,134.54,136.59,134.4,136.55,78852600,0
2021-07-06,136.66,139.66,136.66,138.56,108181800,0
2021-07-07,140.04,141.36,139.19,141.05,104911600,0
2021-07-08,138.13,140.55,137.24,139.75,105575500,0
2021-07-09,139.27,142.1,139.18,141.58,99890800,0
2021-07-12,142.65,142.76,140.49,140.98,76299700,0
2021-07-13,140.52,143.87,140.13,142.09,100827100,0
2021-07-14,144.49,145.93,144.08,145.52,127050800,0
2021-07-15,145.61,146.35,143.51,144.86,106820300,0
2021-07-16,144.85,146.11,142.33,142.83,93251400,0
2021-07-19,140.25,140.56,138.22,138.98,121434600,0
2021-07-20,139.97,143.52,139.48,142.59,96350000,0
2021-07-21,141.99,142.57,141.11,141.86,74993500,0
2021-07-22,142.39,144.59,142.26,143.23,77338200,0
2021-07-23,143.96,145.1,143.34,144.94,71447400,0
2021-07-26,144.66,146.18,144.1,145.36,72434100,0
2021-07-27,145.49,145.58,142.01,143.2,104818600,0
2021-07-28,141.28,143.39,139.07,141.45,118931200,0
2021-07-29,141.17,142.98,141.06,142.09,56699500,0
2021-07-30,140.86,142.77,140.6,142.31,70440600,0
2021-08-02,142.8,143.37,141.71,141.98,62880000,0
2021-08-03,142.26,144.44,141.64,143.77,64786600,0
2021-08-04,143.68,144.19,142.72,143.37,56368300,0
2021-08-05,143.4,144.24,142.61,143.48,46397700,0
2021-08-06,143.0,143.74,142.3,142.8,54126800,0
2021-08-09,142.85,143.34,142.19,142.75,48908700,0
2021-08-10,143.09,144.33,141.97,142.27,69023100,0
2021-08-11,142.71,143.36,142.2,142.52,48493500,0
2021-08-12,142.84,145.64,142.5,145.48,72282600,0
2021-08-13,145.56,146.02,144.88,145.69,59375000,0
2021-08-16,145.14,147.73,143.12,147.66,103296000,0
2021-08-17,146.79,148.21,145.68,146.75,92229700,0
2021-08-18,146.37,147.27,142.8,143.01,86326000,0
2021-08-19,141.71,144.61,141.19,143.34,86960300,0
2021-08-20,144.07,145.1,143.42,144.8,60549600,0
2021-08-23,144.92,146.75,144.51,146.28,60131800,0
2021-08-24,146.03,147.41,145.74,146.2,48606400,0
2021-08-25,146.38,146.88,144.42,144.96,58991300,0
2021-08-26,144.95,145.71,144.13,144.16,48597200,0
2021-08-27,144.1,145.35,143.47,145.2,55802400,0
2021-08-30,145.59,149.98,145.21,149.62,90956700,0
2021-08-31,149.17,149.3,147.83,148.35,86453100,0
2021-09-01,149.33,151.43,148.85,149.02,80313700,0
2021-09-02,150.35,151.18,148.91,150.13,71115500,0
2021-09-03,150.24,151.09,149.59,150.77,57808700,0
