Date,Open,High,Low,Close,Volume,OpenInterest
2021-09-07,151.42,153.66,150.86,153.1,82278300,0
2021-09-08,153.39,153.45,150.46,151.56,74420200,0
2021-09-09,151.93,152.54,150.43,150.54,57305700,0
2021-09-10,151.45,151.92,145.3,145.56,140893200,0
2021-09-13,147.18,147.95,145.35,146.13,102404300,0
2021-09-14,146.91,147.61,143.55,144.73,109296300,0
2021-09-15,145.16,146.02,143.02,145.62,83281300,0
2021-09-16,145.04,145.56,143.85,145.38,68034100,0
2021-09-17,145.41,145.41,142.42,142.72,129868800,0
2021-09-20,140.51,141.52,138.04,139.67,123478900,0
2021-09-21,140.64,141.29,139.51,140.15,75834000,0
2021-09-22,141.14,143.08,140.41,142.51,76404300,0
2021-09-23,143.29,143.71,142.31,143.47,64838200,0
2021-09-24,142.33,144.09,142.23,143.56,53477900,0
2021-09-27,142.14,142.62,140.53,142.04,74150700,0
2021-09-28,139.97,141.44,138.45,138.66,108972300,0
2021-09-29,139.21,141.14,138.78,139.56,74602000,0
2021-09-30,140.37,141.08,138.05,138.26,89056700,0
2021-10-01,138.65,139.65,135.93,139.38,94639600,0
2021-10-04,138.52,138.96,135.11,135.96,98322000,0
2021-10-05,136.3,138.98,136.17,137.88,80861100,0
2021-10-06,136.28,138.9,135.2,138.75,83221100,0
2021-10-07,139.79,140.92,139.45,140.01,61732700,0
2021-10-08,140.73,140.88,139.3,139.63,58773200,0
2021-10-11,139.01,141.5,138.56,139.54,64452200,0
2021-10-12,139.95,139.97,137.81,138.27,73035900,0
2021-10-13,138.01,138.16,136.01,137.68,78762700,0
2021-10-14,138.86,140.59,138.27,140.47,69907100,0
2021-10-15,140.48,141.58,140.23,141.52,67940300,0
2021-10-18,140.17,143.48,139.88,143.2,85589200,0
2021-10-19,143.65,145.76,143.2,145.36,76378900,0
2021-10-20,145.3,146.32,144.73,145.84,58418800,0
2021-10-21,145.4,146.22,144.49,146.06,61421000,0
2021-10-22,146.26,146.74,145.24,145.29,58883400,0
2021-10-25,145.28,145.95,144.24,145.24,50720600,0
2021-10-26,145.91,147.39,145.6,145.9,60893400,0
2021-10-27,145.94,146.3,145.09,145.44,56094900,0
2021-10-28,146.39,149.66,146.29,149.08,100077900,0
2021-10-29,143.85,146.51,143.06,146.37,124953200,0
2021-11-01,145.58,146.27,144.42,145.55,74588300,0
2021-11-02,145.26,148.1,145.25,146.59,69122000,0
2021-11-03,146.95,148.49,146.39,148.02,54511500,0
2021-11-04,148.11,148.94,147.19,147.5,60394600,0
2021-11-05,148.63,148.93,146.84,148.03,65463900,0
2021-11-08,148.16,148.32,146.94,147.21,55020900,0
2021-11-09,146.98,148.18,146.84,147.57,56787900,0
2021-11-10,146.8,146.91,144.68,144.75,65187100,0
2021-11-11,145.76,146.22,144.51,144.7,41000000,0
2021-11-12,145.24,147.17,144.31,146.77,63804000,0
2021-11-15,147.14,148.62,146.22,146.78,59222800,0
2021-11-16,146.72,148.24,146.13,147.76,59256200,0
2021-11-17,147.76,151.67,147.75,150.2,88807000,0
2021-11-18,150.41,155.26,149.77,154.48,137827700,0
2021-11-19,154.27,157.56,153.17,157.1,117305600,0
2021-11-22,158.21,162.14,157.54,157.56,117467900,0
2021-11-23,157.66,158.33,155.65,157.95,96041900,0
2021-11-24,157.3,158.66,156.21,158.46,69463600,0
2021-11-26,156.15,157.01,153.0,153.44,76959800,0
2021-11-29,155.95,157.73,155.38,156.8,88748200,0
2021-11-30,156.56,161.97,156.49,161.75,174048100,0
2021-12-01,163.89,166.64,161.0,161.23,152052500,0
2021-12-02,155.33,160.68,154.41,160.25,136739200,0
2021-12-03,160.5,161.42,156.29,158.37,118023100,0
2021-12-06,160.76,164.28,160.75,161.77,107497000,0
2021-12-07,165.45,167.9,164.73,167.51,120405400,0
2021-12-08,168.44,172.18,167.04,171.32,116998900,0
2021-12-09,171.16,172.96,170.19,170.81,108923700,0
2021-12-10,171.45,175.77,170.94,175.6,115402700,0
2021-12-13,177.23,178.22,171.76,171.97,153237000,0
2021-12-14,171.49,173.93,168.51,170.59,139380400,0
2021-12-15,171.35,175.65,168.61,175.45,131063300,0
2021-12-16,175.43,177.25,167.09,168.56,150185800,0
2021-12-17,166.28,169.75,166.05,167.47,195432700,0
2021-12-20,164.67,166.92,163.87,166.11,107499100,0
2021-12-21,167.88,169.48,165.49,169.28,91185900,0
2021-12-22,169.33,172.09,168.46,171.87,92135300,0
2021-12-23,172.08,173.05,171.51,172.5,68356600,0
2021-12-27,173.29,176.55,173.27,176.46,74919600,0
2021-12-28,176.29,177.44,174.7,175.44,79144300,0
2021-12-29,175.48,176.75,174.32,175.53,62348900,0
2021-12-30,175.62,176.69,174.27,174.38,59773000,0
2021-12-31,174.27,175.38,173.46,173.76,64062300,0
2022-01-03,174.01,178.96,173.9,178.1,104487900,0
2022-01-04,178.71,179.01,175.28,175.84,99310400,0
2022-01-05,175.76,176.3,170.89,171.17,94537600,0
2022-01-06,168.99,171.54,167.96,168.31,96904000,0
2022-01-07,169.18,170.4,167.36,168.47,86709100,0
2022-01-10,165.45,168.8,164.56,168.49,106765600,0
2022-01-11,168.62,171.42,167.15,171.32,76138300,0
2022-01-12,172.34,173.38,171.07,171.76,74805200,0
2022-01-13,172.01,172.83,168.1,168.49,84505800,0
2022-01-14,167.66,170.05,167.42,169.36,80440800,0
2022-01-18,167.83,168.84,165.77,166.16,90956700,0
2022-01-19,166.35,167.41,162.38,162.66,94815000,0
2022-01-20,163.4,166.04,160.66,160.98,91420500,0
2022-01-21,160.89,162.76,158.82,158.92,122848900,0
2022-01-24,156.59,158.82,151.38,158.15,162294600,0
2022-01-25,155.57,159.27,153.65,156.35,115798400,0
2022-01-26,159.99,160.86,154.43,156.26,108275300,0
2022-01-27,158.96,160.32,154.88,155.8,121954600,0
2022-01-28,162.15,166.69,159.31,166.67,179935700,0
2022-01-31,166.51,171.24,165.87,171.03,115541600,0
2022-02-01,170.28,171.09,168.61,170.86,86213900,0
2022-02-02,171.0,172.11,169.61,172.07,84914300,0
2022-02-03,170.74,172.46,168.43,169.19,89418100,0
2022-02-04,168.21,170.58,167.23,168.91,82465400,0
2022-02-07,169.37,170.43,167.49,168.19,77251200,0
2022-02-08,168.26,171.81,167.96,171.3,74829200,0
2022-02-09,172.49,173.08,171.36,172.72,71285000,0
2022-02-10,170.62,171.93,168.08,168.64,90865900,0
2022-02-11,168.85,169.58,164.64,165.23,98670700,0
2022-02-14,163.99,166.15,163.19,165.47,86185500,0
2022-02-15,167.51,169.45,166.81,169.3,62527400,0
2022-02-16,168.38,169.84,166.61,169.06,61177400,0
2022-02-17,167.57,168.43,165.06,165.47,69589300,0
2022-02-18,166.39,167.09,162.83,163.92,82772700,0
2022-02-22,161.64,163.32,158.87,161.0,91162800,0
2022-02-23,162.19,162.79,156.52,156.83,90009200,0
2022-02-24,149.5,159.56,148.93,159.45,141147500,0
2022-02-25,160.53,161.78,157.62,161.52,91974200,0
2022-02-28,159.76,162.08,159.15,161.78,95056600,0
2022-03-01,161.37,163.23,158.7,159.9,83474400,0
2022-03-02,161.07,163.98,159.66,163.19,79724800,0
2022-03-03,165.06,165.5,162.2,162.87,76678400,0
2022-03-04,161.16,162.2,158.82,159.87,83737200,0
2022-03-07,160.06,161.68,155.82,156.08,96418800,0
2022-03-08,155.61,159.59,152.65,154.26,131148300,0
2022-03-09,158.22,160.11,156.19,159.66,91454900,0
2022-03-10,156.96,157.15,152.83,155.32,105342000,0
2022-03-11,155.72,156.06,151.38,151.6,96970100,0
2022-03-14,148.39,151.0,147.07,147.58,108732100,0
2022-03-15,147.85,152.43,147.34,151.95,92964300,0
2022-03-16,153.88,156.77,151.34,156.36,102300200,0
2022-03-17,155.4,157.75,154.44,157.37,75615400,0
2022-03-18,157.27,161.15,156.53,160.67,123511700,0
2022-03-21,160.2,162.99,159.71,162.04,95811400,0
2022-03-22,162.16,166.0,161.58,165.41,81532000,0
2022-03-23,164.59,169.15,164.26,166.77,98062700,0
2022-03-24,167.6,170.62,166.77,170.55,90131400,0
2022-03-25,170.36,171.74,169.26,171.19,80546200,0
2022-03-28,168.69,172.18,168.52,172.05,90371900,0
2022-03-29,173.12,175.39,172.78,175.34,100589400,0
2022-03-30,174.94,175.98,173.13,174.18,92633200,0
2022-03-31,174.24,174.43,170.87,171.08,103049300,0
2022-04-01,170.51,171.34,168.46,170.79,78751300,0
2022-04-04,171.04,174.88,170.91,174.83,76468400,0
2022-04-05,173.91,174.7,170.89,171.52,73401800,0
2022-04-06,168.88,170.12,166.69,168.36,89058800,0
2022-04-07,167.7,169.86,166.42,168.66,77594700,0
2022-04-08,168.31,168.31,165.78,166.65,76575500,0
2022-04-11,165.3,165.61,162.15,162.4,72246700,0
2022-04-12,164.62,166.44,163.27,164.27,79265200,0
2022-04-13,164.01,167.58,163.4,166.96,70618900,0
2022-04-14,167.17,167.81,161.7,161.95,75329400,0
2022-04-18,160.61,163.23,160.26,161.73,69023900,0
2022-04-19,161.68,164.43,160.6,164.02,67723800,0
2022-04-20,165.35,165.47,162.74,163.85,67929800,0
2022-04-21,165.5,168.06,162.56,163.06,87227800,0
2022-04-22,163.09,164.48,158.24,158.52,84882400,0
2022-04-25,157.86,159.87,155.26,159.59,96046400,0
2022-04-26,158.97,159.06,153.55,153.63,95623200,0
2022-04-27,152.76,156.56,152.24,153.4,88063200,0
2022-04-28,156.03,161.19,155.72,160.33,130216800,0
2022-04-29,158.57,162.84,154.07,154.46,131747600,0
2022-05-02,153.54,155.03,150.17,154.77,123055300,0
2022-05-03,154.95,157.46,153.16,156.26,88966500,0
2022-05-04,156.44,163.11,156.04,162.66,108256500,0
2022-05-05,160.54,160.76,151.82,153.6,130525300,0
2022-05-06,153.08,156.45,151.29,154.33,116124600,0
2022-05-09,152.02,152.9,148.65,149.2,131577900,0
2022-05-10,152.6,153.8,150.06,151.61,115366700,0
2022-05-11,150.62,152.53,143.07,143.75,142689800,0
2022-05-12,140.09,143.45,136.19,139.88,182602000,0
2022-05-13,141.88,145.32,140.42,144.35,113990900,0
2022-05-16,142.82,144.75,141.47,142.81,86643800,0
2022-05-17,146.07,146.96,143.93,146.44,78336300,0
2022-05-18,144.09,144.59,137.27,138.18,109742900,0
2022-05-19,137.25,139.0,134.04,134.77,136095600,0
2022-05-20,136.48,138.06,130.12,135.01,137426100,0
2022-05-23,135.2,140.57,135.07,140.42,117726300,0
2022-05-24,138.17,139.3,134.75,137.72,104132700,0
2022-05-25,135.83,139.13,135.74,137.88,92482700,0
2022-05-26,134.81,141.63,134.57,141.08,90601500,0
2022-05-27,142.66,146.87,142.53,146.83,90978500,0
2022-05-31,146.27,147.83,144.08,146.05,103718400,0
2022-06-01,147.09,148.89,144.91,145.92,74286600,0
2022-06-02,145.05,148.43,144.1,148.37,72348100,0
2022-06-03,144.14,145.19,141.75,142.65,88570300,0
2022-06-06,144.27,145.78,142.18,143.4,71598400,0
2022-06-07,141.64,146.2,141.39,145.92,67808200,0
2022-06-08,145.79,147.06,144.69,145.18,53950200,0
2022-06-09,144.32,145.17,139.85,139.96,69473000,0
2022-06-10,137.65,138.12,134.49,134.56,91437900,0
2022-06-13,130.38,132.66,128.97,129.4,122207100,0
2022-06-14,130.63,131.38,129.01,130.27,84784300,0
2022-06-15,131.77,134.76,129.68,132.89,91533000,0
2022-06-16,129.6,129.9,126.62,127.62,108123900,0
2022-06-17,127.63,130.58,127.37,129.09,134520300,0
2022-06-21,130.91,134.49,130.82,133.32,81000500,0
2022-06-22,132.26,135.17,131.4,132.81,73409200,0
2022-06-23,134.25,135.99,133.08,135.67,72433800,0
2022-06-24,137.27,139.25,137.15,139.0,89116800,0
2022-06-27,140.02,140.8,138.32,139.0,70207900,0
2022-06-28,139.46,140.73,134.74,134.86,67083400,0
2022-06-29,134.88,138.03,134.1,136.62,66242400,0
2022-06-30,134.67,135.77,131.26,134.15,98964500,0
2022-07-01,133.49,136.43,133.11,136.32,71051600,0
2022-07-05,135.18,138.95,134.36,138.9,73353800,0
2022-07-06,138.7,141.41,138.43,140.24,74064300,0
2022-07-07,140.6,143.8,140.59,143.6,66253700,0
2022-07-08,142.53,144.78,142.28,144.28,64547800,0
2022-07-11,142.93,143.89,141.08,142.15,63141600,0
2022-07-12,143.02,145.66,142.33,143.12,77588800,0
2022-07-13,140.31,143.7,139.45,142.76,71185600,0
2022-07-14,141.37,146.15,140.56,145.68,78140700,0
2022-07-15,146.97,148.03,145.42,147.35,76259900,0
2022-07-18,147.91,148.72,143.95,144.31,81420900,0
2022-07-19,145.14,148.39,144.15,148.16,82982400,0
2022-07-20,148.28,150.83,147.55,150.17,64823400,0
2022-07-21,151.6,152.65,149.09,152.43,65086600,0
2022-07-22,152.47,153.35,150.53,151.2,66675400,0
2022-07-25,151.12,152.13,149.42,150.08,53623900,0
2022-07-26,149.4,150.22,147.97,148.75,55138700,0
2022-07-27,149.72,154.38,149.3,153.85,78620700,0
2022-07-28,154.03,154.68,151.51,154.4,81378700,0
2022-07-29,158.21,160.56,156.51,159.46,101786900,0
2022-08-01,157.99,160.52,157.87,158.48,67829400,0
2022-08-02,157.09,159.36,156.63,157.01,59907000,0
2022-08-03,157.82,163.46,157.73,163.01,82507500,0
2022-08-04,162.89,164.05,161.34,162.7,55474100,0
2022-08-05,160.37,162.96,160.16,162.47,56697000,0
2022-08-08,163.47,164.89,161.34,162.0,60276900,0
2022-08-09,161.16,162.93,160.41,162.05,63135500,0
2022-08-10,164.76,166.39,163.99,166.29,70170500,0
2022-08-11,167.1,168.01,165.26,165.56,57149200,0
2022-08-12,166.86,169.17,166.45,169.1,68039400,0
2022-08-15,168.53,170.37,168.37,170.17,54091700,0
2022-08-16,169.77,170.69,168.67,170.02,56377100,0
2022-08-17,169.76,173.08,169.57,171.51,79542000,0
2022-08-18,170.72,171.85,170.11,171.12,62290100,0
2022-08-19,170.02,170.71,168.33,168.53,70346300,0
2022-08-22,166.74,166.9,164.23,164.65,69026800,0
2022-08-23,164.17,165.77,163.75,164.32,54147100,0
2022-08-24,164.41,165.18,163.36,164.61,53841500,0
2022-08-25,165.84,167.18,165.42,167.07,51218200,0
2022-08-26,167.6,168.07,160.71,160.77,78961000,0
2022-08-29,158.34,160.06,157.04,158.57,73314000,0
2022-08-30,159.31,159.73,154.97,156.14,77906200,0
2022-08-31,157.52,157.78,154.4,154.48,87991100,0
2022-09-01,153.91,155.66,151.98,155.21,74229900,0
2022-09-02,156.97,157.57,152.27,153.1,76957800,0
2022-09-06,153.75,154.35,151.01,151.84,73714800,0
2022-09-07,152.12,153.94,150.94,153.24,87449600,0
2022-09-08,151.95,153.64,150.02,151.77,84923800,0
2022-09-09,152.76,155.07,152.06,154.63,68028800,0
2022-09-12,156.81,161.4,156.53,160.58,104956000,0
2022-09-13,157.12,157.74,150.7,151.16,122656600,0
2022-09-14,152.09,154.36,150.94,152.61,87965400,0
2022-09-15,151.96,152.54,148.74,149.72,90481100,0
2022-09-16,148.58,148.71,145.79,148.08,162278800,0
2022-09-19,146.71,151.87,146.5,151.79,81474200,0
2022-09-20,150.73,155.33,150.41,154.17,107689800,0
2022-09-21,154.6,155.98,150.93,151.04,101696800,0
2022-09-22,149.73,151.78,148.28,150.08,86652500,0
2022-09-23,148.56,148.83,145.97,147.81,96029900,0
2022-09-26,147.05,151.09,147.03,148.14,93339400,0
2022-09-27,150.08,152.03,147.34,149.12,84442700,0
2022-09-28,145.07,148.02,142.32,147.23,146691400,0
2022-09-29,143.56,144.17,138.23,140.0,128138200,0
2022-09-30,138.82,140.61,135.6,135.79,124925300,0
2022-10-03,135.8,140.58,135.29,139.97,114311700,0
2022-10-04,142.5,143.67,141.75,143.56,87830100,0
2022-10-05,141.56,144.81,140.52,143.85,79471000,0
2022-10-06,143.27,144.97,142.69,142.9,68402200,0
2022-10-07,140.06,140.61,137.02,137.65,85925600,0
2022-10-10,137.97,139.42,136.16,137.97,74899000,0
2022-10-11,137.46,138.89,135.81,136.56,77033700,0
2022-10-12,136.71,137.92,135.75,135.93,70433700,0
2022-10-13,132.64,141.09,132.03,140.5,113224000,0
2022-10-14,141.8,142.0,135.78,135.97,88598000,0
2022-10-17,138.61,140.41,137.83,139.93,85250900,0
2022-10-18,142.96,144.15,138.16,141.25,99136600,0
2022-10-19,139.22,142.43,139.04,141.35,61758300,0
2022-10-20,140.53,143.35,140.17,140.89,64522000,0
2022-10-21,140.38,145.28,140.17,144.71,86548600,0
2022-10-24,144.63,147.61,143.46,146.85,75981900,0
2022-10-25,147.48,149.83,146.76,149.69,74732300,0
2022-10-26,148.33,149.34,145.46,146.75,88194300,0
2022-10-27,145.49,146.45,141.62,142.28,109180200,0
2022-10-28,145.62,154.76,145.25,153.03,164762400,0
2022-10-31,150.49,151.55,149.27,150.67,97943200,0
2022-11-01,152.38,152.74,146.53,148.03,80379300,0
2022-11-02,146.36,149.52,142.48,142.5,93604600,0
2022-11-03,139.59,140.31,136.33,136.46,97918500,0
2022-11-04,139.85,140.42,132.26,136.2,140814800,0
2022-11-07,134.95,136.95,133.53,136.73,83374600,0
2022-11-08,138.19,139.2,135.32,137.3,89908500,0
2022-11-09,136.31,136.36,132.47,132.74,74917800,0
2022-11-10,139.01,144.55,137.3,144.55,118854000,0
2022-11-11,143.52,147.64,142.09,147.34,93979700,0
2022-11-14,146.62,147.91,145.1,145.94,73374100,0
2022-11-15,149.82,151.17,146.22,147.67,89868300,0
2022-11-16,146.78,147.5,144.97,146.44,64218300,0
2022-11-17,144.12,149.09,143.84,148.34,80389400,0
2022-11-18,149.91,150.29,147.6,148.9,74829600,0
2022-11-21,147.79,148.0,145.39,145.67,58724100,0
2022-11-22,145.79,148.05,144.61,147.81,51804100,0
2022-11-23,147.09,149.43,146.98,148.69,58301400,0
2022-11-25,145.97,146.53,144.8,145.77,35195900,0
2022-11-28,142.85,144.33,141.12,141.94,69246000,0
2022-11-29,142.01,142.52,138.13,138.94,83763800,0
2022-11-30,139.17,146.37,138.33,145.69,111380900,0
2022-12-01,145.87,146.78,144.3,145.97,71250400,0
2022-12-02,143.66,145.66,143.35,145.48,65447400,0
2022-12-05,145.44,148.54,143.47,144.32,68826400,0
2022-12-06,144.75,144.98,139.68,140.65,64727200,0
2022-12-07,139.95,141.11,137.79,138.72,69721100,0
2022-12-08,140.11,141.25,138.87,140.4,62128300,0
2022-12-09,140.09,143.27,138.68,139.92,76097000,0
2022-12-12,140.45,142.22,138.83,142.21,70462700,0
2022-12-13,147.14,147.6,141.96,143.17,93886200,0
2022-12-14,143.06,144.35,138.93,140.95,82291200,0
2022-12-15,138.88,139.56,133.88,134.35,98931900,0
2022-12-16,134.53,135.48,131.62,132.39,160156900,0
2022-12-19,132.98,133.07,129.25,130.28,79592600,0
2022-12-20,129.32,131.15,127.84,130.21,77432800,0
2022-12-21,130.88,134.65,130.65,133.31,85928000,0
2022-12-22,132.23,132.44,128.24,130.14,77852100,0
2022-12-23,128.85,130.33,127.59,129.78,63814900,0
2022-12-27,129.31,129.34,126.69,127.98,69007800,0
2022-12-28,127.62,128.96,123.88,124.05,85438400,0
2022-12-29,125.97,128.42,125.71,127.56,75703700,0
2022-12-30,126.38,127.9,125.42,127.88,77034200,0
2023-01-03,128.22,128.83,122.21,123.1,112117500,0
2023-01-04,124.89,126.63,123.11,124.37,89113600,0
2023-01-05,125.12,125.75,122.79,123.05,80962700,0
2023-01-06,124.02,128.23,122.92,127.57,87754700,0
2023-01-09,128.41,131.3,127.84,128.1,70790800,0
2023-01-10,128.2,129.19,126.1,128.67,63896200,0
2023-01-11,129.18,131.4,128.4,131.38,69458900,0
2023-01-12,131.77,132.14,129.37,131.3,71379600,0
2023-01-13,129.95,132.79,129.58,132.63,57809700,0
2023-01-17,132.7,135.12,132.01,133.79,63646600,0
2023-01-18,134.66,136.42,132.9,133.08,69672800,0
2023-01-19,131.96,134.1,131.66,133.14,58280400,0
2023-01-20,133.14,135.84,132.1,135.69,80223600,0
2023-01-23,135.94,141.06,135.72,138.88,81760300,0
2023-01-24,138.1,140.9,138.09,140.28,66435100,0
2023-01-25,138.67,140.18,136.62,139.62,65799300,0
2023-01-26,140.91,141.97,139.66,141.69,54105100,0
2023-01-27,140.9,144.91,140.82,143.63,70555800,0
2023-01-30,142.67,143.25,140.6,140.74,64015300,0
2023-01-31,140.45,142.06,140.03,142.01,65874500,0
2023-02-01,141.7,144.3,139.09,143.13,77663600,0
2023-02-02,146.55,148.79,145.83,148.44,118339000,0
2023-02-03,145.69,154.9,145.5,152.06,154357300,0
2023-02-06,150.16,150.68,148.4,149.34,69858300,0
2023-02-07,148.26,152.78,148.26,152.21,83322600,0
2023-02-08,151.45,152.14,148.78,149.52,64120100,0
2023-02-09,151.35,151.89,148.05,148.49,56007100,0
2023-02-10,147.33,149.18,147.09,148.85,57450700,0
2023-02-13,148.79,152.06,148.76,151.65,62199000,0
2023-02-14,149.95,151.57,148.71,151.01,61707600,0
2023-02-15,150.92,153.28,150.7,153.11,65573800,0
2023-02-16,151.32,154.1,151.16,151.51,68167900,0
2023-02-17,150.17,150.82,148.7,150.37,59144100,0
2023-02-21,148.06,149.14,146.29,146.36,58867200,0
2023-02-22,146.74,147.81,145.06,146.78,51011300,0
2023-02-23,147.95,148.19,145.14,147.27,48394200,0
2023-02-24,145.01,145.09,143.64,144.61,55469600,0
2023-02-27,145.6,147.04,145.34,145.81,44998500,0
2023-02-28,144.95,146.95,144.73,145.3,50547000,0
2023-03-01,144.73,145.13,142.94,143.23,55479000,0
2023-03-02,142.32,144.61,141.85,143.83,52238100,0
2023-03-03,145.93,148.95,145.23,148.87,70732300,0
2023-03-06,151.59,154.07,151.27,151.63,87558000,0
2023-03-07,151.51,151.83,148.97,149.44,56182000,0
2023-03-08,150.63,151.28,149.66,150.69,47204800,0
2023-03-09,151.37,152.33,148.08,148.44,53833600,0
2023-03-10,148.06,148.78,145.5,146.38,68572400,0
2023-03-13,145.7,150.95,145.59,148.32,84457100,0
2023-03-14,149.12,151.21,147.96,150.41,73695900,0
2023-03-15,149.03,151.06,147.78,150.81,77167900,0
2023-03-16,149.99,154.23,149.47,153.62,76161100,0
2023-03-17,153.85,154.5,152.08,152.79,98944600,0
2023-03-20,152.86,155.57,151.95,155.15,73641400,0
2023-03-21,155.07,157.12,154.3,157.01,73938300,0
2023-03-22,157.03,159.82,155.56,155.58,75701800,0
2023-03-23,156.56,159.24,155.43,156.66,67622100,0
2023-03-24,156.59,158.05,155.6,157.96,59196500,0
2023-03-27,157.66,158.47,155.62,156.02,52390300,0
2023-03-28,155.71,156.23,153.75,155.4,45992200,0
2023-03-29,157.09,158.75,157.07,158.47,51305700,0
2023-03-30,159.22,160.15,158.97,160.04,49501700,0
2023-03-31,160.12,162.64,159.6,162.55,68749800,0
2023-04-03,161.92,163.92,161.87,163.8,56976200,0
2023-04-04,164.22,164.46,162.75,163.26,46278300,0
2023-04-05,162.39,162.69,159.49,161.42,51511700,0
2023-04-06,160.11,162.6,159.69,162.31,45390100,0
2023-04-10,159.11,159.72,157.79,159.72,47716900,0
2023-04-11,160.03,160.04,158.22,158.5,47644200,0
2023-04-12,158.92,159.75,157.5,157.81,50133100,0
2023-04-13,159.32,163.43,159.11,163.2,68445600,0
2023-04-14,162.24,163.94,161.48,162.85,49386500,0
2023-04-17,162.73,163.03,161.69,162.87,41516200,0
2023-04-18,163.73,165.02,163.28,164.09,49923000,0
2023-04-19,163.43,165.76,163.18,165.24,47720200,0
2023-04-20,163.72,165.47,163.2,164.27,52456400,0
2023-04-21,162.69,164.07,162.14,162.66,58337300,0
2023-04-24,162.64,163.24,161.55,162.97,41949600,0
2023-04-25,162.83,163.94,161.39,161.43,48714100,0
2023-04-26,160.73,162.92,160.48,161.42,45498800,0
2023-04-27,162.83,166.15,162.83,166.01,64902300,0
2023-04-28,166.08,167.42,165.48,167.26,55275900,0
2023-05-01,166.86,168.02,166.23,167.17,52472900,0
2023-05-02,167.66,167.92,165.15,166.13,48425700,0
